pid,majorcat,province,area,sex,age,a003,a010,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d016,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,First_Work,year,Resign,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,insurance,work_timeB,주당근로일,주당근로시간,직장에서의복리후생제공여부,보험가입여부,직장만족도,주당근로시간_binary
27581,2,5,6,2,24.08333333,,,,,,,,,,,,,,,,,,,,,1,3,3,3,3,3,3,3,4,28,3,3,1,1,3,3,3,3,3,3,3.4,1,2,3,3,3,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2020-04-01,2020-08-01,,4,4,0,0,1,1,1,3,3,3,3,3,3,3,3,3,4,28,3,3,3,3,3,3,1,1,2,1,1,1,1,1,1,2,2,2,0,0,0,4,28,제공하지않는다,가입하지않음,보통이다,40시간이하
27594,2,5,13,2,24.16666667,,,,,,,,,,,,,,,,,,,,,9,2,1,3,1,2,3,3,6,48,4,4,4,4,3,3,3,3,3,3,4.35,1,3,3,3,4,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2020-07-01,2020-08-01,,1,1,0,0,4,4,9,4,4,2,1,3,1,2,3,3,6,48,3,3,3,3,3,3,2,1,2,3,3,1,1,1,2,1,3,3,0,0,1,6,48,제공하지않는다,가입하지않음,그렇다,40시간초과
27708,3,3,4,2,26,,,,,,,,,,,,,,,,,,,,,2,3,3,3,3,3,3,3,5,40,4,4,3,4,1,2,1,1,1,3,3.9,2,4,5,5,4,1,2,2020,1,2013-03-01,2019-02-28,2020-09-01,,2019-04-01,2019-12-01,,8,8,0,0,3,4,2,4,4,3,3,3,3,3,3,3,5,40,1,2,1,1,1,3,3,1,2,2,3,1,3,3,2,2,3,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
27811,3,4,15,2,23.75,,,,,,,,,,,,,,,,,,,,,3,2,2,3,2,2,3,3,5,60,2,2,4,4,3,3,3,3,3,3,3.5,2,4,4,4,6,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-02-01,2020-02-01,,12,12,1,0,4,4,3,2,2,2,2,3,2,2,3,3,5,60,3,3,3,3,3,3,3,1,2,3,3,1,2,2,3,2,1,1,0,0,1,5,60,제공하지않는다,가입하지않음,그렇지않다,40시간초과
27840,3,5,13,2,23.66666667,,,,,,,,,,,,,,,,,,,,,3,3,1,1,1,1,3,1,5,20,5,5,3,4,1,2,1,1,1,3,4,2,4,7,7,7,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-03-01,2020-02-01,,11,11,0,0,3,4,3,5,5,3,1,1,1,1,3,1,5,20,1,2,1,1,1,3,3,1,2,2,3,1,3,3,3,2,3,3,0,1,0,5,20,제공하지않는다,가입했다,그렇다,40시간이하
27896,3,4,14,2,23.83333333,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,1,3,3,5,40,2,3,1,1,2,2,2,2,2,3,3,2,4,7,7,7,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2020-08-01,2020-08-01,,0,0,0,0,1,1,3,3,2,3,3,3,3,1,3,3,5,40,2,2,2,2,2,3,3,1,2,1,1,1,3,3,3,2,2,1,0,0,0,5,40,제공하지않는다,가입하지않음,그렇지않다,40시간이하
27922,3,5,6,2,24.08333333,,,,,,,,,,,,,,,,,,,,,9,1,2,2,1,2,2,2,5,45,4,4,1,2,2,2,2,2,2,3,4.3,2,5,4,5,4,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-03-01,2020-03-01,,12,12,1,0,1,2,9,4,4,1,2,2,1,2,2,2,5,45,2,2,2,2,2,3,3,1,2,1,1,1,2,3,2,1,3,3,0,0,1,5,45,제공하지않는다,가입하지않음,그렇다,40시간초과
27955,3,5,16,1,28.33333333,,,,,,,,,,,,,,,,,,,,,3,3,3,3,1,1,3,3,5,40,3,3,5,2,1,2,1,1,1,2,3,1,2,3,4,4,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-03-01,2020-02-01,,11,11,0,0,5,2,3,3,3,3,3,3,1,1,3,3,5,40,1,2,1,1,1,2.093023256,1,1,2,3,1,1,1,2,2,2,2,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
27987,3,1,1,2,25.58333333,,,,,,,,,,,,,,,,,,,,,5,3,3,3,3,3,3,3,2,4,3,3,3,4,3,3,3,3,3,3,3.6,1,3,4,4,4,1,2,2020,1,2013-03-01,2019-02-28,2020-09-01,,2019-03-01,2020-02-01,,11,11,0,0,3,4,5,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,2,1,1,2,3,1,2,2,2,2,2,2,0,0,0,2,4,제공하지않는다,가입하지않음,보통이다,40시간이하
28031,3,3,4,2,24.83333333,,,,,,,,,,,,,,,,,,,,,-1,2,2,2,2,2,2,2,3,9,2,3,4,4,2,2,2,2,2,3,3.78,1,3,1,1,1,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2020-02-01,2020-07-01,,5,5,0,0,4,4,-1,3,2,2,2,2,2,2,2,2,3,9,2,2,2,2,2,3,2,1,2,3,3,1,1,1,1,,2,1,0,0,0,3,9,제공하지않는다,가입하지않음,그렇지않다,40시간이하
28045,3,3,10,2,24.5,,,,,,,,,,,,,,,,,,,,,-1,3,3,3,1,3,3,3,3,18,4,4,1,2,3,3,1,1,1,3,3.8,2,2,1,6,4,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-02-01,2019-06-01,,4,4,0,0,1,2,-1,4,4,3,3,3,1,3,3,3,3,18,3,3,1,1,1,3,1,1,2,1,1,1,1,3,2,,3,3,0,0,0,3,18,제공하지않는다,가입하지않음,그렇다,40시간이하
28075,3,4,3,2,23.75,,,,,,,,,,,,,,,,,,,,,-1,2,2,2,2,2,1,2,5,15,3,4,5,5,2,2,2,2,2,2,3.4,1,3,4,4,4,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-03-01,2019-11-01,,8,8,0,0,5,5,-1,4,3,2,2,2,2,2,1,2,5,15,2,2,2,2,2,2.093023256,2,1,2,3,3,1,2,2,2,,3,2,0,0,0,5,15,제공하지않는다,가입하지않음,보통이다,40시간이하
28092,3,5,6,1,27.33333333,,,,,,,,,,,,,,,,,,,,,7,3,3,3,3,3,3,3,5,40,2,2,1,2,1,2,1,1,1,3,3.5,2,4,6,6,6,1,2,2020,1,2012-03-01,2018-08-31,2020-09-01,,2018-06-01,2019-01-01,,7,7,0,0,1,2,7,2,2,3,3,3,3,3,3,3,5,40,1,2,1,1,1,3,3,1,2,1,1,1,3,3,3,2,1,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
28146,3,3,10,2,25.16666667,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,5,20,3,4,4,4,3,3,3,3,3,3,3.7,2,3,3,3,3,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-02-01,2019-03-01,,1,1,0,0,4,4,2,4,3,2,2,2,1,2,2,2,5,20,3,3,3,3,3,3,2,1,2,3,3,1,1,1,1,2,3,2,0,0,0,5,20,제공하지않는다,가입하지않음,보통이다,40시간이하
28166,3,1,1,1,29.66666667,2,8,1,1,1,1,1,1,1,5,40,4,4,4,4,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,3.8,1,4,6,5,6,1,1,2020,0,2011-03-01,2018-08-31,2020-09-01,2018-09-01,,,24,,24,1,1,4,4,8,4,4,1,1,1,1,1,1,1,5,40,1,2,1,1,1,3,3,1,1,3,3,1,3,3,3,2,3,3,1,1,0,5,40,제공한다,가입했다,그렇다,40시간이하
28177,3,1,1,2,28.33333333,,,,,,,,,,,,,,,,,,,,,6,2,2,2,2,2,1,2,3,12,4,3,1,2,3,3,3,3,3,3,4.1,2,3,3,4,4,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-01-01,2019-06-01,,5,5,0,0,1,2,6,3,4,2,2,2,2,2,1,2,3,12,3,3,3,3,3,3,2,1,1,1,1,1,1,2,2,2,2,3,0,0,0,3,12,제공하지않는다,가입하지않음,그렇다,40시간이하
28206,3,3,10,1,27.08333333,,,,,,,,,,,,,,,,,,,,,3,2,2,2,2,2,2,2,5,11,4,4,1,3,3,3,3,3,3,3,2.98,2,5,4,4,4,1,2,2020,1,2012-03-01,2018-08-31,2020-09-01,,2019-03-01,2019-10-01,,7,7,0,0,1,3,3,4,4,2,2,2,2,2,2,2,5,11,3,3,3,3,3,3,3,1,2,1,2,1,2,2,2,2,3,3,0,0,0,5,11,제공하지않는다,가입하지않음,그렇다,40시간이하
28225,3,4,14,2,24.58333333,,,,,,,,,,,,,,,,,,,,,9,1,1,2,1,1,1,2,5,20,4,4,2,2,1,2,1,1,1,3,3.5,2,4,3,6,5,1,2,2020,1,2014-03-01,2018-08-31,2020-09-01,,2017-05-01,2019-07-01,,26,26,1,1,2,2,9,4,4,1,1,2,1,1,1,2,5,20,1,2,1,1,1,3,3,1,2,1,1,1,1,3,3,1,3,3,0,1,0,5,20,제공하지않는다,가입했다,그렇다,40시간이하
28279,3,4,14,1,25.75,,,,,,,,,,,,,,,,,,,,,5,1,1,1,1,1,1,1,5,40,4,4,5,4,1,2,1,1,1,3,3.5,2,5,7,7,7,1,2,2020,1,2013-03-01,2019-02-28,2020-09-01,,2019-03-01,2020-02-01,,11,11,0,0,5,4,5,4,4,1,1,1,1,1,1,1,5,40,1,2,1,1,1,3,3,1,2,3,3,1,3,3,3,2,3,3,1,1,0,5,40,제공한다,가입했다,그렇다,40시간이하
28283,3,4,14,1,27.25,,,,,,,,,,,,,,,,,,,,,5,1,1,1,1,1,1,1,5,40,5,5,5,5,1,2,1,1,1,3,3,1,2,2,7,6,1,2,2020,1,2012-03-01,2019-02-28,2020-09-01,,2019-02-01,2020-02-01,,12,12,1,0,5,5,5,5,5,1,1,1,1,1,1,1,5,40,1,2,1,1,1,3,1,1,2,3,3,1,1,3,3,2,3,3,1,1,0,5,40,제공한다,가입했다,그렇다,40시간이하
28291,3,5,16,1,25.66666667,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,5,40,1,3,1,1,1,2,3,3,3,3,3.8,1,5,7,7,7,1,2,2020,1,2013-03-01,2019-02-28,2020-09-01,,2019-07-01,2019-09-01,,2,2,0,0,1,1,3,3,1,3,3,3,3,3,3,3,5,40,1,2,3,3,3,3,3,1,2,1,1,1,3,3,3,2,2,1,0,0,0,5,40,제공하지않는다,가입하지않음,그렇지않다,40시간이하
28303,3,1,1,1,26.08333333,1,-1,1,2,2,3,2,2,2,2,16,3,3,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,3,3.2,1,4,5,4,4,1,1,2020,0,2013-03-01,2019-02-28,2020-09-01,2018-07-01,,,26,,26,1,1,2,1,-1,3,3,1,2,2,3,2,2,2,2,16,2,2,2,2,2,3,3,1,1,1,1,1,3,2,2,,2,2,0,0,0,2,16,제공하지않는다,가입하지않음,보통이다,40시간이하
28313,3,1,1,1,26.58333333,,,,,,,,,,,,,,,,,,,,,2,3,3,3,3,3,3,3,3,15,3,4,4,3,2,2,2,2,2,3,3.3,1,5,6,4,6,1,2,2020,1,2012-03-01,2019-02-28,2020-09-01,,2018-10-01,2020-03-01,,17,17,1,0,4,3,2,4,3,3,3,3,3,3,3,3,3,15,2,2,2,2,2,3,3,1,1,3,2,1,3,2,3,2,3,2,0,0,0,3,15,제공하지않는다,가입하지않음,보통이다,40시간이하
28315,3,2,9,2,23.91666667,,,,,,,,,,,,,,,,,,,,,2,3,3,3,3,3,3,3,5,40,3,3,1,2,3,3,3,3,3,3,3.2,2,5,6,6,6,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-06-01,2019-10-01,,4,4,0,0,1,2,2,3,3,3,3,3,3,3,3,3,5,40,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,2,2,2,0,0,0,5,40,제공하지않는다,가입하지않음,보통이다,40시간이하
28324,3,2,5,2,23.75,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,3,12,3,3,3,3,2,2,2,2,2,3,3.6,1,4,4,4,4,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-09-01,2019-12-01,,3,3,0,0,3,3,1,3,3,2,2,2,2,2,2,2,3,12,2,2,2,2,2,3,3,1,1,2,2,1,2,2,2,2,2,2,0,0,0,3,12,제공하지않는다,가입하지않음,보통이다,40시간이하
28329,3,3,4,2,23.66666667,,,,,,,,,,,,,,,,,,,,,-1,3,3,3,1,3,3,3,5,25,3,3,1,1,3,3,3,3,3,-1,,2,4,7,7,7,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-12-01,2019-12-01,,0,0,0,0,1,1,-1,3,3,3,3,3,1,3,3,3,5,25,3,3,3,3,3,,3,1,2,1,1,1,3,3,3,,2,2,0,0,0,5,25,제공하지않는다,가입하지않음,보통이다,40시간이하
28360,3,4,15,2,24,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,3,3,4,4,4,3,2,2,2,2,2,-1,,1,3,3,3,3,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-03-01,2019-06-01,,3,3,0,0,4,3,1,4,4,2,2,2,2,2,2,2,3,3,2,2,2,2,2,,2,1,2,3,2,1,1,1,1,2,3,3,0,0,0,3,3,제공하지않는다,가입하지않음,그렇다,40시간이하
28382,3,4,3,2,24.91666667,,,,,,,,,,,,,,,,,,,,,3,1,3,3,2,2,2,2,3,15,4,4,2,4,2,2,2,2,2,2,3.1,1,3,3,6,3,1,2,2020,1,2014-03-01,2019-02-28,2020-09-01,,2018-06-01,2019-10-01,,16,16,1,0,2,4,3,4,4,1,3,3,2,2,2,2,3,15,2,2,2,2,2,2.093023256,2,1,2,1,3,1,1,3,1,2,3,3,0,0,0,3,15,제공하지않는다,가입하지않음,그렇다,40시간이하
28483,3,5,6,2,24,,,,,,,,,,,,,,,,,,,,,3,1,1,3,1,1,3,3,5,30,3,3,5,5,1,2,1,1,1,3,4.2,2,4,6,6,7,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-03-01,2020-03-01,,12,12,1,0,5,5,3,3,3,1,1,3,1,1,3,3,5,30,1,2,1,1,1,3,3,1,2,3,3,1,3,3,3,2,2,2,0,1,0,5,30,제공하지않는다,가입했다,보통이다,40시간이하
28492,4,1,1,2,26.83333333,,,,,,,,,,,,,,,,,,,,,2,3,3,3,3,3,3,3,2,16,2,2,1,1,3,3,3,3,3,3,3,1,2,4,4,4,1,2,2020,1,2012-03-01,2018-08-31,2020-09-01,,2018-08-01,2018-12-01,,4,4,0,0,1,1,2,2,2,3,3,3,3,3,3,3,2,16,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,1,1,0,0,0,2,16,제공하지않는다,가입하지않음,그렇지않다,40시간이하
